_id,constituency,district,name,gender,age,party,const_category,total_electors,total_const_votes,votes,candidate_voteshare_percent
935,Haliyal,Uttara Kannada,V. B. Ramachandra,M,27,IND,GEN,157649,120150,954,0.79
936,Haliyal,Uttara Kannada,Dhuli Raju,M,48,BJP,GEN,157649,120150,7844,6.53
937,Haliyal,Uttara Kannada,Chandrakant Subas Kadrolli,M,35,IND,GEN,157649,120150,334,0.28
938,Haliyal,Uttara Kannada,Jahangir Khan Babakhan,M,51,IND,GEN,157649,120150,580,0.48
939,Haliyal,Uttara Kannada,M. R. Megharaj,M,29,BSP,GEN,157649,120150,615,0.51
940,Haliyal,Uttara Kannada,Premanand V. Gavas,M,44,IND,GEN,157649,120150,469,0.39
941,Haliyal,Uttara Kannada,Deshpande. R. V.,M,66,INC,GEN,157649,120150,55005,45.78
942,Karwar,Uttara Kannada,Subhash Ganapati Naik,M,28,IND,GEN,205831,145439,409,0.28
943,Karwar,Uttara Kannada,Deepak Bhaskar Kudalkar,M,42,IND,GEN,205831,145439,361,0.25
944,Karwar,Uttara Kannada,Satish Ganapati Ulvekar,M,37,IND,GEN,205831,145439,341,0.23
945,Karwar,Uttara Kannada,Santeesh Sail Krishna,M,45,IND,GEN,205831,145439,80727,55.51
946,Karwar,Uttara Kannada,Asnotikar Anand Vasant,M,33,BJP,GEN,205831,145439,44847,30.84
947,Karwar,Uttara Kannada,Ramanand Bommayya Nayak,M,64,INC,GEN,205831,145439,12756,8.77
948,Karwar,Uttara Kannada,Uday Babu Khalwadekar,M,61,IND,GEN,205831,145439,213,0.15
949,Karwar,Uttara Kannada,Sail Shrikant Ganapati,M,48,IND,GEN,205831,145439,1009,0.69
950,Karwar,Uttara Kannada,Sanjay Baburao Naik,M,48,IND,GEN,205831,145439,880,0.61
951,Karwar,Uttara Kannada,Laxmeshwar Nagesh Vinayak,M,45,BSP,GEN,205831,145439,680,0.47
952,Karwar,Uttara Kannada,Anthon V Fernandes,M,34,KJP,GEN,205831,145439,1108,0.76
953,Karwar,Uttara Kannada,Dr Sanju Nayak,M,38,JD(S),GEN,205831,145439,1568,1.08
954,Karwar,Uttara Kannada,Manjula Ramu Naik,F,32,BSRC,GEN,205831,145439,540,0.37
955,Kumta,Uttara Kannada,Dattaraya Hanumanth Patgar,M,48,BSRC,GEN,167620,124257,644,0.52
956,Kumta,Uttara Kannada,Sadanand Annappa Deshbhandari,M,63,JD(U),GEN,167620,124257,572,0.46
957,Kumta,Uttara Kannada,Dinakar Keshav Shetty,M,56,JD(S),GEN,167620,124257,36336,29.24
958,Kumta,Uttara Kannada,Gouda Gayatri Manjunath,F,42,KJP,GEN,167620,124257,14286,11.5
959,Kumta,Uttara Kannada,Mohan Baglu Patgar,M,46,IND,GEN,167620,124257,3070,2.47
960,Kumta,Uttara Kannada,Nagaraj Shridhar Shet,M,26,HND,GEN,167620,124257,1534,1.23
961,Kumta,Uttara Kannada,Sharda Mohan Shetty,F,51,INC,GEN,167620,124257,36756,29.58
962,Kumta,Uttara Kannada,Mahabaleshwar Ramakrishna Bhat Madguni,M,82,IND,GEN,167620,124257,881,0.71
963,Kumta,Uttara Kannada,Ashok. R. Madival (Jadugar) Honavar,M,50,IND,GEN,167620,124257,789,0.63
964,Kumta,Uttara Kannada,Suraj Naik Soni,M,41,BJP,GEN,167620,124257,28411,22.86
965,Kumta,Uttara Kannada,Vasant Jogalekar,M,42,BSP,GEN,167620,124257,978,0.79
966,Bhatkal,Uttara Kannada,Mankala Subba Vaidya,M,41,IND,GEN,189664,134517,37319,27.74
967,Bhatkal,Uttara Kannada,M.M.Naik,M,45,BSRC,GEN,189664,134517,744,0.55
968,Bhatkal,Uttara Kannada,Enayathullah Shabandri,M,50,JD(S),GEN,189664,134517,27435,20.4
969,Bhatkal,Uttara Kannada,Shivanand N. Naik,M,52,KJP,GEN,189664,134517,26657,19.82
970,Bhatkal,Uttara Kannada,J.D. Naik,M,51,INC,GEN,189664,134517,21766,16.18
971,Bhatkal,Uttara Kannada,Govinda Jattappa Naik,M,42,BJP,GEN,189664,134517,14791,11
972,Bhatkal,Uttara Kannada,Bhushan Naik,M,43,IND,GEN,189664,134517,2571,1.91
973,Bhatkal,Uttara Kannada,Mulla Nadeem Ahmed,M,42,IND,GEN,189664,134517,1285,0.96
974,Bhatkal,Uttara Kannada,Kumar Nagappa Heble,M,44,IND,GEN,189664,134517,1047,0.78
975,Bhatkal,Uttara Kannada,Hosad Santosh Hanumant Prabhu,M,41,BSP,GEN,189664,134517,902,0.67
976,Sirsi,Uttara Kannada,Ayyappanagar Deepak Honnavar,M,52,INC,GEN,174259,131191,39795,30.33
977,Sirsi,Uttara Kannada,Shashibhushan Hegde,M,38,JD(S),GEN,174259,131191,39761,30.31
978,Sirsi,Uttara Kannada,Huvinamane Ravi Hegde,M,51,KJP,GEN,174259,131191,3304,2.52
979,Sirsi,Uttara Kannada,Anant Kageri Vishweshwar Hegde,M,52,BJP,GEN,174259,131191,42854,32.67
980,Sirsi,Uttara Kannada,Nagaraj Venkatraman Hegde,M,26,BSRC,GEN,174259,131191,1061,0.81
981,Sirsi,Uttara Kannada,Kanade Santosh Gopal,M,34,JD(U),GEN,174259,131191,796,0.61
982,Sirsi,Uttara Kannada,Annappa Akash S. Madival,M,38,IND,GEN,174259,131191,2246,1.71
983,Sirsi,Uttara Kannada,Sudhakar Kira Joglekar,M,49,BSP,GEN,174259,131191,1374,1.05
984,Yellapur,Uttara Kannada,Vishwanath R Bhagwat,M,29,BSRC,GEN,151753,120745,187,0.15
985,Yellapur,Uttara Kannada,Bhagwat Venkatraman Ganapati,M,48,IND,GEN,151753,120745,437,0.36
986,Yellapur,Uttara Kannada,Shakuntala Prabhakar Harikantra,F,29,BSP,GEN,151753,120745,582,0.48
987,Yellapur,Uttara Kannada,Umakanth S Kshatriya,M,38,IND,GEN,151753,120745,489,0.4
988,Yellapur,Uttara Kannada,Arbail Shivaram Hebbar,M,55,INC,GEN,151753,120745,58025,48.06
989,Yellapur,Uttara Kannada,Patil Veerabhadragouda Shivanagouda,M,54,BJP,GEN,151753,120745,33533,27.77
990,Yellapur,Uttara Kannada,Bhandarkar Ganesh Nagesh,M,61,IND,GEN,151753,120745,545,0.45
991,Yellapur,Uttara Kannada,Laxman Banasode,M,31,JD(U),GEN,151753,120745,227,0.19
992,Yellapur,Uttara Kannada,Bidari Sangamesh Mahadev,M,44,IND,GEN,151753,120745,710,0.59
993,Yellapur,Uttara Kannada,Mahesh M Hoskoppa,M,46,KJP,GEN,151753,120745,1669,1.38
994,Yellapur,Uttara Kannada,Maruti Nagappa Karande,M,36,IND,GEN,151753,120745,1637,1.36
995,Yellapur,Uttara Kannada,Anil Kumar D.,M,43,JD(S),GEN,151753,120745,22361,18.52
996,Yellapur,Uttara Kannada,Patanakar Ganesh,M,32,IND,GEN,151753,120745,343,0.28
997,Hangal,Haveri,Manohar H. Tahashildar,M,67,INC,GEN,173934,144395,66324,45.93
998,Hangal,Haveri,Udasi C.M,M,77,KJP,GEN,173934,144395,60638,41.99
999,Hangal,Haveri,Lamani Krishna Vachappa,M,28,BSP,GEN,173934,144395,809,0.56
1000,Hangal,Haveri,Mohankumar B.K.,M,31,JD(S),GEN,173934,144395,4723,3.27
1001,Hangal,Haveri,Basavaraj Hadimani,M,61,BJP,GEN,173934,144395,7052,4.88
1002,Hangal,Haveri,Ramu H. Yallura,M,33,IND,GEN,173934,144395,2015,1.4
1003,Hangal,Haveri,Shiddappa Kallappa Pujar,M,33,IND,GEN,173934,144395,2834,1.96
1004,Shiggaon,Haveri,Sumangala Kadappa Mysore,F,40,JD(S),GEN,188396,150102,1531,1.02
1005,Shiggaon,Haveri,Ashok Basappa Mysore,M,30,JD(U),GEN,188396,150102,253,0.17
1006,Shiggaon,Haveri,Khadri Sayed Azimpeer Sayed Kaderbasha,M,49,INC,GEN,188396,150102,63504,42.31
1007,Shiggaon,Haveri,Nandan Baburao Tambe,M,45,NCP,GEN,188396,150102,1305,0.87
1008,Shiggaon,Haveri,Madan Gangappa Hittanagi,M,31,IND,GEN,188396,150102,802,0.53
1009,Shiggaon,Haveri,Kunnur Suresh Basavanneppa,M,60,IND,GEN,188396,150102,468,0.31
1010,Shiggaon,Haveri,Basavaraj Bommai,M,53,BJP,GEN,188396,150102,73007,48.64
1011,Shiggaon,Haveri,Nagangouda Danappagouda Marigouddra,M,46,RCMP,GEN,188396,150102,448,0.3
1012,Shiggaon,Haveri,Bapugoudra Kashinathgoudra Patil,M,38,KJP,GEN,188396,150102,7810,5.2
1013,Shiggaon,Haveri,Onkar Krishnaji Raghavendra,M,36,BSP,GEN,188396,150102,660,0.44
1014,Shiggaon,Haveri,Agadi Puttappa Arjappa,M,58,IND,GEN,188396,150102,314,0.21
1015,Haveri,Haveri,Dr Malleshappa Harijan,M,37,BJP,SC,198638,150469,5153,3.42
1016,Haveri,Haveri,Motilala.Doddamani,M,43,IND,SC,198638,150469,2088,1.39
1017,Haveri,Haveri,Kariyallappa Fakkirappa Bhajantri,M,37,BSRC,SC,198638,150469,2070,1.38
1018,Haveri,Haveri,Megalamani Parameshwara Tippanna,M,50,JD(S),SC,198638,150469,1461,0.97
1019,Haveri,Haveri,Sanjayagandhi Puttappa Sanjeevannanavar,M,31,IND,SC,198638,150469,1207,0.8
1020,Haveri,Haveri,Shankara Allipura,M,45,JD(U),SC,198638,150469,989,0.66
1021,Haveri,Haveri,Dr Sanjaya Dange,M,46,IND,SC,198638,150469,839,0.56
1022,Haveri,Haveri,Neharu Olekara,M,56,KJP,SC,198638,150469,52911,35.16
1023,Haveri,Haveri,Rudrappa Manappa Lamani,M,54,INC,SC,198638,150469,83119,55.24
1024,Haveri,Haveri,Kunnura Shankarappa Basavanneppa,M,40,BSP,SC,198638,150469,632,0.42
1025,Byadgi,Haveri,Shivanna Hugar,M,44,IND,GEN,180548,149831,1675,1.12
1026,Byadgi,Haveri,Ballary Virupakshappa Rudrappa,M,49,BJP,GEN,180548,149831,37877,25.28
1027,Byadgi,Haveri,Basavantappa Guddappa Gonemmanavar,M,52,BSP,GEN,180548,149831,1023,0.68
1028,Byadgi,Haveri,Dadapeer Mardansab Bhoosi,M,42,BSRC,GEN,180548,149831,1563,1.04
1029,Byadgi,Haveri,Halappa Timmenahalli,M,61,IND,GEN,180548,149831,1438,0.96
1030,Byadgi,Haveri,Chandrappa Bharamappa Karagi,M,39,JD(S),GEN,180548,149831,1163,0.78
1031,Byadgi,Haveri,Salimath Rudrayya Andanayya,M,48,IND,GEN,180548,149831,707,0.47
1032,Byadgi,Haveri,Basavantappa Honnappa Hullatti,M,48,SJPA,GEN,180548,149831,814,0.54
1033,Byadgi,Haveri,Shivaraj Sajjanar,M,54,KJP,GEN,180548,149831,44348,29.6
1034,Byadgi,Haveri,Basavaraj Neelappa Shivannanavar,M,57,INC,GEN,180548,149831,57707,38.51
1035,Byadgi,Haveri,B. M. Jayadevamathad,M,48,IND,GEN,180548,149831,620,0.41
1036,Byadgi,Haveri,Shivakumar Mahadevappa Talawar,M,29,IND,GEN,180548,149831,560,0.37
1037,Byadgi,Haveri,Devappa Ramappa Hulikellappanavar,M,35,IND,GEN,180548,149831,336,0.22
1038,Hirekerur,Haveri,Chandrashekhar. V. Barangi,M,29,IND,GEN,162016,132997,337,0.25
1039,Hirekerur,Haveri,Manakur Maruti Rangappa,M,58,IND,GEN,162016,132997,334,0.25
1040,Hirekerur,Haveri,B.C.Patil,M,57,INC,GEN,162016,132997,50017,37.61
1041,Hirekerur,Haveri,P .D. Basangoudra,M,49,IND,GEN,162016,132997,1449,1.09
1042,Hirekerur,Haveri,H .M.Ashok,M,43,BSRC,GEN,162016,132997,3399,2.56
1043,Hirekerur,Haveri,Palakshagouda.H.Patil,M,42,BJP,GEN,162016,132997,3177,2.39
1044,Hirekerur,Haveri,Sampatkumar. B .Muttalli,M,40,LSP,GEN,162016,132997,2921,2.2
1045,Hirekerur,Haveri,Dadapeersab Honnursab Kulambi,M,49,IND,GEN,162016,132997,350,0.26
1046,Hirekerur,Haveri,Dharmaraj M Sali,M,60,JD(S),GEN,162016,132997,1885,1.42
1047,Hirekerur,Haveri,Bevinahalli. Sivappa. Veerappa,M,43,IND,GEN,162016,132997,704,0.53
1048,Hirekerur,Haveri,Suleman. Jamalsab .Baligar,M,31,BSP,GEN,162016,132997,684,0.51
1049,Hirekerur,Haveri,B .H . Bannikod,M,71,IND,GEN,162016,132997,10579,7.95
1050,Hirekerur,Haveri,Neelappa. M. Iter,M,56,IND,GEN,162016,132997,2205,1.66
1051,Hirekerur,Haveri,U. B. Banakar,M,53,KJP,GEN,162016,132997,52623,39.57
1052,Hirekerur,Haveri,S.S. Kusagur,M,31,IND,GEN,162016,132997,1701,1.28
1053,Hirekerur,Haveri,Rajesh. B. Jolad,M,31,IND,GEN,162016,132997,632,0.48
1054,Ranibennur,Haveri,Rudresh Ramanna Hadagali,M,50,SP,GEN,200778,159167,352,0.22
1055,Ranibennur,Haveri,R.Shankar,M,48,IND,GEN,200778,159167,46992,29.52
1056,Ranibennur,Haveri,Shivanna G,M,75,KJP,GEN,200778,159167,26570,16.69
1057,Ranibennur,Haveri,Manjunath Gowda Shivannanavar,M,31,JD(S),GEN,200778,159167,14146,8.89
1058,Ranibennur,Haveri,Arunkumar Pujar,M,35,BJP,GEN,200778,159167,9476,5.95
1059,Ranibennur,Haveri,Hanumantappa.D.Kabbar,M,29,IND,GEN,200778,159167,2975,1.87
1060,Ranibennur,Haveri,Koliwad K.B,M,69,INC,GEN,200778,159167,53780,33.79
1061,Ranibennur,Haveri,Gangadhar Hadimani,M,52,IND,GEN,200778,159167,401,0.25
1062,Ranibennur,Haveri,B.A.Sunil Devaragudda,M,47,JD(U),GEN,200778,159167,400,0.25
1063,Ranibennur,Haveri,B.M.Jayadeva,M,48,IND,GEN,200778,159167,377,0.24
1064,Ranibennur,Haveri,Kotreshappa Kori,M,39,BSRC,GEN,200778,159167,856,0.54
1065,Ranibennur,Haveri,A. Prakash Jain,M,55,IND,GEN,200778,159167,845,0.53
1066,Ranibennur,Haveri,Basappa Puttappa Banakar,M,51,IND,GEN,200778,159167,1053,0.66
1067,Ranibennur,Haveri,Gurulingappagowdra Umesh Mahadevappa,M,52,BSP,GEN,200778,159167,944,0.59
1068,Hadagalli,Bellary,P.T.Parameshwaranaik,M,48,INC,SC,157285,116099,59336,51.11
1069,Hadagalli,Bellary,Ramanajaneya .T,M,39,IND,SC,157285,116099,875,0.75
1070,Hadagalli,Bellary,Madhunaik L,M,51,KJP,SC,157285,116099,18178,15.66
1071,Hadagalli,Bellary,Hemanhtkumar Bharati,M,60,BSRC,SC,157285,116099,10300,8.87
1072,Hadagalli,Bellary,Dr.L.P.Naik Katari,M,39,JD(S),SC,157285,116099,3861,3.33
1073,Hadagalli,Bellary,B.Chandranaik,M,51,BJP,SC,157285,116099,18526,15.96
1074,Hadagalli,Bellary,K.Uchhengappa,M,50,BSP,SC,157285,116099,1113,0.96
1075,Hadagalli,Bellary,B.J.Raghavendranaik,M,32,CPI(ML)(L),SC,157285,116099,927,0.8
1076,Hadagalli,Bellary,A.K.Honnurappa,M,48,ANC,SC,157285,116099,885,0.76
1077,Hadagalli,Bellary,Harish Kumar V,M,47,IND,SC,157285,116099,2098,1.81
1078,Hagaribommanahalli,Bellary,Bheemappa Poojara,M,66,IND,SC,185145,144826,727,0.5
1079,Hagaribommanahalli,Bellary,V Pavana Kumara,M,29,IND,SC,185145,144826,598,0.41
1080,Hagaribommanahalli,Bellary,H Gopala,M,43,IND,SC,185145,144826,502,0.35
1081,Hagaribommanahalli,Bellary,Kotreshappa M,M,33,ANC,SC,185145,144826,496,0.34
1082,Hagaribommanahalli,Bellary,K Nemaraja Naik,M,43,BJP,SC,185145,144826,51847,35.8
1083,Hagaribommanahalli,Bellary,Marenna L,M,64,INC,SC,185145,144826,23860,16.47
1084,Hagaribommanahalli,Bellary,Dodda Ramanna,M,58,KJP,SC,185145,144826,5836,4.03
1085,Hagaribommanahalli,Bellary,Ekambresh Naik,M,42,BSRC,SC,185145,144826,2555,1.76
1086,Hagaribommanahalli,Bellary,Mohan Dasari,M,30,IND,SC,185145,144826,1963,1.36
1087,Hagaribommanahalli,Bellary,Ravikumar V,M,29,IND,SC,185145,144826,1522,1.05
1088,Hagaribommanahalli,Bellary,Manasvi,F,26,IND,SC,185145,144826,1071,0.74
1089,Hagaribommanahalli,Bellary,Bheemanaik Lbp,M,39,JD(S),SC,185145,144826,51972,35.89
1090,Hagaribommanahalli,Bellary,Arogya Swamy B,M,55,JD(U),SC,185145,144826,860,0.59
1091,Hagaribommanahalli,Bellary,Nagaraja V,M,26,BSP,SC,185145,144826,1017,0.7
1092,Vijayanagara,Bellary,Basavaraj Nalathvad,M,40,IND,GEN,171289,124713,801,0.64
1093,Vijayanagara,Bellary,B.Veeresh,M,38,KJP,GEN,171289,124713,618,0.5
1094,Vijayanagara,Bellary,D Veeranagouda,M,41,IND,GEN,171289,124713,322,0.26
1095,Vijayanagara,Bellary,A Vijayakumar,M,27,IND,GEN,171289,124713,307,0.25
1096,Vijayanagara,Bellary,P Nagaraja,M,39,IND,GEN,171289,124713,284,0.23
1097,Vijayanagara,Bellary,Dr. Emmanvel R.G,M,27,IND,GEN,171289,124713,283,0.23
1098,Vijayanagara,Bellary,M Ghousiya Khan,F,27,IND,GEN,171289,124713,265,0.21
1099,Vijayanagara,Bellary,Devakumar,M,26,IND,GEN,171289,124713,238,0.19
1100,Vijayanagara,Bellary,Manjunatha. V,M,32,PPOI,GEN,171289,124713,235,0.19
1101,Vijayanagara,Bellary,H.Abdul Wahab,M,70,INC,GEN,171289,124713,39358,31.56
1102,Vijayanagara,Bellary,Anand Singh,M,47,BJP,GEN,171289,124713,69995,56.12
1103,Vijayanagara,Bellary,Y Pampapathi,M,54,IND,GEN,171289,124713,612,0.49
1104,Vijayanagara,Bellary,K Basavaraja,M,34,JD(S),GEN,171289,124713,611,0.49
1105,Vijayanagara,Bellary,G. Devananda,M,30,IND,GEN,171289,124713,355,0.28
1106,Vijayanagara,Bellary,S.M Manohara,M,58,IND,GEN,171289,124713,877,0.7
1107,Vijayanagara,Bellary,B L Rani Samyuktha,F,47,BSRC,GEN,171289,124713,6406,5.14
1108,Vijayanagara,Bellary,Mohammed Abdul Lateef,M,62,IND,GEN,171289,124713,1039,0.83
1109,Vijayanagara,Bellary,Bhaskar Reddy,M,46,CPM,GEN,171289,124713,944,0.76
1110,Vijayanagara,Bellary,Ameen Basha Sab,M,43,IND,GEN,171289,124713,226,0.18
1111,Vijayanagara,Bellary,Ganesh,M,38,BSP,GEN,171289,124713,937,0.75
1112,Kampli,Bellary,T.H. Suresh Babu,M,30,BSRC,ST,182270,140277,70858,50.51
1113,Kampli,Bellary,Shivashankar Badanahatti,M,46,CPM,ST,182270,140277,2342,1.67
1114,Kampli,Bellary,Gujjal Nagaraja,M,40,INC,ST,182270,140277,12197,8.69
1115,Kampli,Bellary,Basavaraju H.D.,M,59,KJP,ST,182270,140277,5494,3.92
1116,Kampli,Bellary,J.N. Ganesh,M,34,IND,ST,182270,140277,36462,25.99
1117,Kampli,Bellary,Parvatamma H.L.,F,53,IND,ST,182270,140277,3223,2.3
1118,Kampli,Bellary,B. Kariyappa Nayaka,M,41,IND,ST,182270,140277,1788,1.27
1119,Kampli,Bellary,B. Shivakumar,M,36,BJP,ST,182270,140277,1928,1.37
1120,Kampli,Bellary,V. Somashekar,M,40,BSP,ST,182270,140277,786,0.56
1121,Kampli,Bellary,S. Veeresh,M,59,JD(S),ST,182270,140277,5199,3.71
1122,Siruguppa,Bellary,B.S. Mallikarjun Nayaka,M,27,IND,ST,170038,126777,1638,1.29
1123,Siruguppa,Bellary,K. Narasimha Nayaka,M,49,KJP,ST,170038,126777,2254,1.78
1124,Siruguppa,Bellary,Desai Jadeppa,M,50,KRRS,ST,170038,126777,645,0.51
1125,Siruguppa,Bellary,B. Eranna,M,64,JD(S),ST,170038,126777,3183,2.51
1126,Siruguppa,Bellary,M.S. Somalingappa,M,53,BJP,ST,170038,126777,43676,34.45
1127,Siruguppa,Bellary,H.M. Mallikarjun,M,44,BSRC,ST,170038,126777,7272,5.74
1128,Siruguppa,Bellary,N. Kalingappa,M,55,LSP,ST,170038,126777,1045,0.82
1129,Siruguppa,Bellary,Nari Mareppa,M,29,BSP,ST,170038,126777,1574,1.24
1130,Siruguppa,Bellary,B.M. Nagaraja,M,42,INC,ST,170038,126777,65490,51.66
1131,Bellary,Bellary,Hulugappa Ponnuru,M,50,BJP,ST,173111,130314,2478,1.9
1132,Bellary,Bellary,Jalihal Rudrappa,M,33,AMJP,ST,173111,130314,443,0.34
1133,Bellary,Bellary,S. Venugopal,M,36,IND,ST,173111,130314,478,0.37
1134,Bellary,Bellary,A. Devadas,M,45,SUCI,ST,173111,130314,726,0.56
1135,Bellary,Bellary,Meenalli Tayanna,M,50,JD(S),ST,173111,130314,3958,3.04
1136,Bellary,Bellary,B. Sreeramulu,M,42,BSRC,ST,173111,130314,74854,57.44
1137,Bellary,Bellary,V Mareppa,M,78,BSP,ST,173111,130314,579,0.44
1138,Bellary,Bellary,Bhugulu Devendrappa,M,45,IND,ST,173111,130314,453,0.35
1139,Bellary,Bellary,Alivelu,F,28,IND,ST,173111,130314,815,0.63
1140,Bellary,Bellary,Asundi Vannurappa,M,41,INC,ST,173111,130314,41560,31.89
1141,Bellary,Bellary,B. Sreenivasulu,M,43,IND,ST,173111,130314,1097,0.84
1142,Bellary,Bellary,Ningappa Tolamamidi,M,37,IND,ST,173111,130314,526,0.4
1143,Bellary,Bellary,Pandu Byalachinte,M,50,KJP,ST,173111,130314,2347,1.8
1144,Bellary City,Bellary,Khader Basha,M,44,IND,GEN,194202,119471,175,0.15
1145,Bellary City,Bellary,V Suryanarayana,M,42,IND,GEN,194202,119471,156,0.13
1146,Bellary City,Bellary,Guttiganuru Virupaksha Gouda,M,43,BJP,GEN,194202,119471,5646,4.73
1147,Bellary City,Bellary,Munna,M,44,JD(S),GEN,194202,119471,16285,13.63
1148,Bellary City,Bellary,P S Gururaj,M,52,IND,GEN,194202,119471,536,0.45
1149,Bellary City,Bellary,D Lokesha Kumara,M,33,IND,GEN,194202,119471,176,0.15
1150,Bellary City,Bellary,Handi Rafiq Sab,M,48,IND,GEN,194202,119471,137,0.11
1151,Bellary City,Bellary,Pruthviraj,M,34,RPI(A),GEN,194202,119471,490,0.41
1152,Bellary City,Bellary,M Sujan Babu,M,27,IND,GEN,194202,119471,459,0.38
1153,Bellary City,Bellary,D Parthasarathi,M,48,IND,GEN,194202,119471,444,0.37
1154,Bellary City,Bellary,Arunachalam Y,M,28,PPOI,GEN,194202,119471,429,0.36
1155,Bellary City,Bellary,Mekala Eshwara Reddy,M,47,IND,GEN,194202,119471,427,0.36
1156,Bellary City,Bellary,M. Narayana Swamy,M,34,BSP,GEN,194202,119471,411,0.34
1157,Bellary City,Bellary,P Bande Gouda,M,60,IND,GEN,194202,119471,353,0.3
1158,Bellary City,Bellary,Venkatesha,M,36,IND,GEN,194202,119471,340,0.28
1159,Bellary City,Bellary,K. R Ravi Kumar,M,34,AMJP,GEN,194202,119471,320,0.27
1160,Bellary City,Bellary,Nazeer Hussain,M,45,IND,GEN,194202,119471,302,0.25
1161,Bellary City,Bellary,Hampi Ramana,F,37,IND,GEN,194202,119471,238,0.2
1162,Bellary City,Bellary,S Nazeer Ahamed,M,57,IND,GEN,194202,119471,236,0.2
1163,Bellary City,Bellary,Appannanavara Nataraja Gouda,M,41,IND,GEN,194202,119471,235,0.2
1164,Bellary City,Bellary,N Gangireddy,M,56,IND,GEN,194202,119471,221,0.18
1165,Bellary City,Bellary,H D Govinda,M,30,IND,GEN,194202,119471,216,0.18
1166,Bellary City,Bellary,Sarmas Bee,F,38,IND,GEN,194202,119471,412,0.34
1167,Bellary City,Bellary,D Nagalakshmi,F,45,SUCI,GEN,194202,119471,652,0.55
1168,Bellary City,Bellary,S. Murali Krishna,M,44,BSRC,GEN,194202,119471,33898,28.37
1169,Bellary City,Bellary,J B Jayamma,F,36,IND,GEN,194202,119471,877,0.73
1170,Bellary City,Bellary,Chandrashekar Naidu,M,40,IND,GEN,194202,119471,794,0.66
1171,Bellary City,Bellary,Anil Lad,M,39,INC,GEN,194202,119471,52098,43.61
1172,Bellary City,Bellary,K Nagabhushana Rao,M,48,CPI,GEN,194202,119471,2508,2.1
1173,Sandur,Bellary,E.Tukaram,M,46,INC,ST,171854,128384,62246,48.48
1174,Sandur,Bellary,Chinnabasappa.G,M,58,BSRC,ST,171854,128384,23359,18.19
1175,Sandur,Bellary,B.Raviprakash,M,46,KJP,ST,171854,128384,4355,3.39
1176,Sandur,Bellary,P.Pandurangaiah,M,43,IND,ST,171854,128384,1935,1.51
1177,Sandur,Bellary,Shivarama Bhimappa,M,38,IND,ST,171854,128384,1911,1.49
1178,Sandur,Bellary,G.Veeranagouda,M,48,IND,ST,171854,128384,950,0.74
1179,Sandur,Bellary,Hanumantappa,M,52,CPI,ST,171854,128384,2699,2.1
1180,Sandur,Bellary,Dhananjaya.R,M,43,JD(S),ST,171854,128384,27615,21.51
1181,Sandur,Bellary,Marenna.E.,M,60,BJP,ST,171854,128384,3314,2.58
1182,Kudligi,Bellary,M Karibasappa,M,30,BSP,ST,170516,132941,622,0.47
1183,Kudligi,Bellary,G. Nataraja,M,43,IND,ST,170516,132941,2321,1.75
1184,Kudligi,Bellary,Anjinappa Kajjeru,M,39,IND,ST,170516,132941,890,0.67
1185,Kudligi,Bellary,Ramappa,M,61,BJP,ST,170516,132941,2632,1.98
1186,Kudligi,Bellary,G Karappa,M,47,JD(S),ST,170516,132941,1078,0.81
1187,Kudligi,Bellary,H.P.Sharanappa,M,45,SP,ST,170516,132941,476,0.36
1188,Kudligi,Bellary,Dr.K.Tarasalappa,M,62,KJP,ST,170516,132941,1628,1.22
1189,Kudligi,Bellary,S. Venkatesha,M,50,INC,ST,170516,132941,46674,35.11
1190,Kudligi,Bellary,D. Karunesh,M,54,ANC,ST,170516,132941,1135,0.85
1191,Kudligi,Bellary,B. Subhash Chandra,M,41,IND,ST,170516,132941,2181,1.64
1192,Kudligi,Bellary,Basavaraj N.,M,29,IND,ST,170516,132941,1012,0.76
1193,Kudligi,Bellary,B. Nagendra,M,42,IND,ST,170516,132941,71477,53.77
1194,Kudligi,Bellary,Appaiah,M,29,IND,ST,170516,132941,815,0.61
1195,Molakalmuru,Chitradurga,S. Thippeswamy,M,64,BSRC,ST,207158,164413,76827,46.73
1196,Molakalmuru,Chitradurga,G.S. Basanna,M,35,JD(U),ST,207158,164413,557,0.34
1197,Molakalmuru,Chitradurga,S.Chandranna,M,48,IND,ST,207158,164413,542,0.33
1198,Molakalmuru,Chitradurga,H. Thimmaiah,M,40,IND,ST,207158,164413,899,0.55
1199,Molakalmuru,Chitradurga,D. Dodda Boraiah,M,38,IND,ST,207158,164413,478,0.29
1200,Molakalmuru,Chitradurga,N. Y. Gopalakrishna,M,60,INC,ST,207158,164413,69658,42.37
1201,Molakalmuru,Chitradurga,Dr.Obanna Poojar,M,53,JD(S),ST,207158,164413,4234,2.58
1202,Molakalmuru,Chitradurga,Dasari Kirthi Kumar,M,44,BJP,ST,207158,164413,3227,1.96
1203,Molakalmuru,Chitradurga,Dhrakshayanamma,F,46,KJP,ST,207158,164413,1832,1.11
1204,Molakalmuru,Chitradurga,D.T. Srinivasa Nayaka,M,33,IND,ST,207158,164413,797,0.48
1205,Molakalmuru,Chitradurga,D. Borayya,M,48,IND,ST,207158,164413,496,0.3
1206,Molakalmuru,Chitradurga,Commred Patel G. Papanayaka,M,43,CPI,ST,207158,164413,1438,0.87
