,name,age,gender,party,votes,percent_votes,constituency,constituency_category
1736,R. Sudhakar,32,M,IND,88,0.0486838756790847,Chintamani,GEN
1737,M. Krishna Reddy,59,M,IND,67,0.0370661326193031,Chintamani,GEN
1738,K R Ramesh Kumar,68,M,INC,93571,50.71379018795933,Srinivaspur,GEN
1739,G K Venkatashivareddy,70,M,JD(S),83019,44.99479697357297,Srinivaspur,GEN
1740,Dr Venu Gopal K N,46,M,BJP,4208,2.280659917185163,Srinivaspur,GEN
1741,G.K.Venkatashivareddy,25,M,IND,837,0.45363886660741,Srinivaspur,GEN
1742,P R Surya Narayana Swami,45,M,CPM,784,0.4249138248748021,Srinivaspur,GEN
1743,NOTA,,,NOTA,689,0.3734255425239014,Srinivaspur,GEN
1744,Venkatashivareddy,37,M,IND,493,0.2671970863052008,Srinivaspur,GEN
1745,K.Srinivasagowda,52,M,IND,329,0.1783120515099616,Srinivaspur,GEN
1746,Sathya Arundathi,35,F,RPSN,145,0.078587378325059,Srinivaspur,GEN
1747,Rameshbabu,43,M,IND,134,0.0726255772107442,Srinivaspur,GEN
1748,A V Ramesh Kumar,41,M,IND,106,0.0574500834652155,Srinivaspur,GEN
1749,Sandeep M.G,32,M,AIMEP,97,0.0525722461898671,Srinivaspur,GEN
1750,S Rameshkumar,38,M,IND,96,0.0520302642703839,Srinivaspur,GEN
1751,H.Nagesh,60,M,IND,74213,45.11702839078364,Mulbagal,SC
1752,Samruddhi Manjunath,36,M,JD(S),67498,41.03471335643504,Mulbagal,SC
1753,Amaresh,52,M,BJP,8411,5.113380752629339,Mulbagal,SC
1754,V.Marappa,44,M,IND,1009,0.6134111496139583,Mulbagal,SC
1755,K.Nagaraju,43,M,IND,1001,0.6085476320748981,Mulbagal,SC
1756,P.Nataraja,44,M,IND,889,0.5404583865280564,Mulbagal,SC
1757,T.M.Narayanaswamy,55,M,IND,757,0.4602103471335643,Mulbagal,SC
1758,M.K.Chandrakala,42,F,AIMEP,695,0.4225180862058483,Mulbagal,SC
1759,N.Manjunatha,40,M,IND,667,0.405495774819138,Mulbagal,SC
1760,NOTA,,,NOTA,646,0.3927290412791051,Mulbagal,SC
1761,G.C.Ramappa,38,M,IND,585,0.3556447200437717,Mulbagal,SC
1762,Byrappa,53,M,IND,556,0.3380144689646787,Mulbagal,SC
1763,M.Narayanappa,58,M,IND,554,0.3367985895799136,Mulbagal,SC
1764,K.H.Venkatarama,34,M,IND,516,0.313696881269378,Mulbagal,SC
1765,Venkataramappa,39,M,IND,502,0.3051857255760228,Mulbagal,SC
1766,M.Aravinda,33,M,IND,496,0.3015380874217278,Mulbagal,SC
1767,Keeluholali Sathish,40,M,IND,484,0.2942428111131376,Mulbagal,SC
1768,T.R.Shekar,48,M,IND,384,0.233448841874886,Mulbagal,SC
1769,V.Ravikumar,33,M,ASP,378,0.2298012037205909,Mulbagal,SC
1770,T.V.Balakrishna,44,M,IND,367,0.2231138671043832,Mulbagal,SC
1771,D.Venkataravanappa,39,M,IND,306,0.1860295458690498,Mulbagal,SC
1772,T.R.Manjunatha,53,M,IND,304,0.1848136664842847,Mulbagal,SC
1773,Venkataravanappa.G,30,M,IND,303,0.1842057267919022,Mulbagal,SC
1774,V.Adinarayana,40,M,IND,295,0.1793422092528421,Mulbagal,SC
1775,M.Amaranatha,35,M,IND,291,0.176910450483312,Mulbagal,SC
1776,A.Rajesh,27,M,IND,287,0.174478691713782,Mulbagal,SC
1777,V.Srinivasa,44,M,IND,237,0.1440817070946562,Mulbagal,SC
1778,G.Srinivas(Mechanic),40,M,IND,223,0.135570551401301,Mulbagal,SC
1779,S.Manjunatha,28,M,IND,203,0.1234117575536506,Mulbagal,SC
1780,P.Ramachandrappa,66,M,IND,197,0.1197641193993555,Mulbagal,SC
1781,K.V.Rajendra,34,M,IND,188,0.1142926621679129,Mulbagal,SC
1782,V.Chandrappa,45,M,IND,186,0.1130767827831479,Mulbagal,SC
1783,C.V.Gopal,54,M,IND,129,0.0784242203173445,Mulbagal,SC
1784,R.Sridhar,38,M,IND,117,0.0711289440087543,Mulbagal,SC
1785,V.Lakshminarayana,35,M,IND,115,0.0699130646239893,Mulbagal,SC
1786,P.Venkateshappa,54,M,IND,104,0.0632257280077816,Mulbagal,SC
1787,Subramani,42,M,IND,104,0.0632257280077816,Mulbagal,SC
1788,Harendra V,28,M,IND,102,0.0620098486230165,Mulbagal,SC
1789,Suresha N,25,M,IND,101,0.061401908930634,Mulbagal,SC
1790,Sarala.M,30,F,IND,90,0.0547145723144264,Mulbagal,SC
1791,Roopakala.M,38,F,INC,71151,50.97908561356749,Kolar Gold Field,SC
1792,Ashwini Sampangi,26,F,BJP,30324,21.72688777593878,Kolar Gold Field,SC
1793,S.Rajendran,57,M,RPI,20393,14.611410843382128,Kolar Gold Field,SC
1794,M.Backthavachalam,70,M,JD(S),8976,6.431227564860392,Kolar Gold Field,SC
1795,NOTA,,,NOTA,1750,1.2538600978727366,Kolar Gold Field,SC
1796,Thangaraj.P,43,M,CPM,1746,1.250994131934742,Kolar Gold Field,SC
1797,V.Muniswamy,55,M,KPJP,1259,0.902062778983872,Kolar Gold Field,SC
1798,Anbu.M,64,M,ADMK,1024,0.7336872801266757,Kolar Gold Field,SC
1799,V.Rajappa,58,M,AIMEP,702,0.5029770221180921,Kolar Gold Field,SC
1800,Venkatesh Babu R,34,M,IND,546,0.3912043505362939,Kolar Gold Field,SC
1801,C.N.Arun Prasad,35,M,NAC,416,0.298060457551462,Kolar Gold Field,SC
1802,S.Sivalingam,63,M,BRPP,320,0.2292772750395861,Kolar Gold Field,SC
1803,Kulasegar.M,39,M,IND,240,0.1719579562796896,Kolar Gold Field,SC
1804,S.Muniyappa,53,M,IND,233,0.1669425158881986,Kolar Gold Field,SC
1805,G.Lalitha,52,F,IND,230,0.1647930414347025,Kolar Gold Field,SC
1806,Murugesh.C,32,M,RPSN,134,0.0960098589228267,Kolar Gold Field,SC
1807,J.D.Elangovan,74,M,IND,125,0.0895614355623383,Kolar Gold Field,SC
1808,S.N.Narayanaswamy K.M,50,M,INC,71171,45.28800142537161,Bangarapet,SC
1809,M.Mallesh Babu,43,M,JD(S),49300,31.370902056607616,Bangarapet,SC
1810,Venkatamuniyappa B.P.,64,M,BJP,33554,21.351303196904905,Bangarapet,SC
1811,NOTA,,,NOTA,1127,0.7171400936672775,Bangarapet,SC
1812,G.Chikkanarayana,42,M,RPSN,404,0.2570759519446141,Bangarapet,SC
1813,C.Venkateshappa,65,M,IND,353,0.2246232946446752,Bangarapet,SC
1814,K.M Ramakrishnappa,44,M,IND,313,0.1991702300957035,Bangarapet,SC
1815,Srinivasa,40,M,AIMEP,312,0.1985339034819792,Bangarapet,SC
1816,M.Narayanaswamy,52,M,IND,299,0.1902616575035634,Bangarapet,SC
1817,Venkatesh,49,M,IND,169,0.1075391977194054,Bangarapet,SC
1818,R.Rajendra,48,M,IND,150,0.0954489920586438,Bangarapet,SC
1819,K.Srinivasa Gowda,71,M,JD(S),82788,46.22393943116214,Kolar,GEN
1820,Syed Zameer Pasha,65,M,INC,38537,21.51678931558553,Kolar,GEN
1821,R Varthur Prakash,52,M,NAC,35544,19.845674531831023,Kolar,GEN
1822,R.Venkatachalapathi (Om Shakthi Chalapathi),42,M,BJP,12458,6.955812888744961,Kolar,GEN
1823,Gowramma,63,F,IND,2085,1.164141103951938,Kolar,GEN
1824,Srinivasa,44,M,IND,1266,0.7068597782269321,Kolar,GEN
1825,NOTA,,,NOTA,1195,0.6672175631762906,Kolar,GEN
1826,Srinivas Gowda,52,M,IND,559,0.3121126508916707,Kolar,GEN
1827,K.Srinivasa Gowda,52,M,IND,530,0.2959207602371833,Kolar,GEN
1828,A.Ananda Kumar,50,M,RMVP,516,0.2881039854384652,Kolar,GEN
1829,N.Prakasha,33,M,IND,460,0.256836886243593,Kolar,GEN
1830,Dr. M. Venkata Swamy,63,M,RPI(A),435,0.2428783598173108,Kolar,GEN
1831,M.Ravi,41,M,IND,409,0.2283614923339772,Kolar,GEN
1832,Kadahalli .R.Shashikumar,36,M,IND,372,0.2077028732230795,Kolar,GEN
1833,Amjad Pasha.N.,46,M,IND,371,0.2071445321660282,Kolar,GEN
1834,Manjula,41,F,IND,323,0.1803441614275664,Kolar,GEN
1835,Tanveer Ahmed,45,M,AIMEP,311,0.1736440687429509,Kolar,GEN
1836,Sreerama,50,M,IND,293,0.1635939297160277,Kolar,GEN
1837,K.R.S. Sudhakar Gowda.R,46,M,JD(U),202,0.1127848935243604,Kolar,GEN
1838,Prakash,42,M,IND,176,0.0982680260410268,Kolar,GEN
1839,Amjad Pasha,47,M,IND,146,0.0815177943294882,Kolar,GEN
1840,B.Ananda Reddy,43,M,IND,126,0.0703509731884624,Kolar,GEN
1841,K.Y. Nanjegowda,56,M,INC,75677,46.89889812967117,Malur,GEN
1842,K.S.Manjunath Gowda,43,M,JD(S),57762,35.79653202116979,Malur,GEN
1843,Es.En.Krisshnaiah Setty Malur,58,M,BJP,23889,14.804600835388753,Malur,GEN
1844,K.Gopalappa,55,M,INCP,1291,0.8000644513578166,Malur,GEN
1845,NOTA,,,NOTA,696,0.431328317695616,Malur,GEN
1846,Amaranatha.K,54,M,ABHM,454,0.2813549658531749,Malur,GEN
1847,B.M.Manjunatha,36,M,IND,439,0.272059096937321,Malur,GEN
1848,Srinivasa.N,30,M,IND,232,0.1437761058985387,Malur,GEN
1849,Ravikumar (M.G.R),46,M,APOI,232,0.1437761058985387,Malur,GEN
1850,Manjunatha,43,M,IND,229,0.1419169321153679,Malur,GEN
1851,N.Devanandababu,67,M,IND,207,0.1282829910387823,Malur,GEN
1852,H.M.Krishnaiah Shetty,44,M,IND,149,0.0923389645641476,Malur,GEN
1853,C. Thammappa,57,M,SP,105,0.0650710824109765,Malur,GEN
1854,S.R.Vishwanath,55,M,BJP,120110,48.99749117833031,Yelahanka,GEN
1855,A M Hanumanthegowda,43,M,JD(S),77607,31.658881840618434,Yelahanka,GEN
1856,M N Gopalakrishna,46,M,INC,41449,16.90864217675974,Yelahanka,GEN
1857,NOTA,,,NOTA,2051,0.8366818283802803,Yelahanka,GEN
1858,H Marappa,43,M,PPRP,914,0.3728557733493789,Yelahanka,GEN
1859,Hanumanthegowda H A,33,M,IND,547,0.2231423501335998,Yelahanka,GEN
1860,Umesh B,51,M,RMVP,463,0.1888755175719501,Yelahanka,GEN
1861,Krishna Murthy L S,39,M,IND,416,0.1697024088767414,Yelahanka,GEN
1862,Dr.K.S.Swamy,41,M,IND,393,0.1603198237705754,Yelahanka,GEN
1863,Syed Nadeem S,35,M,AIMEP,342,0.1395149611438595,Yelahanka,GEN
1864,Narayanaswamy M,60,M,IND,264,0.1076957594794704,Yelahanka,GEN
1865,N.Ramakrishnappa,47,M,KJP,227,0.0926020356130295,Yelahanka,GEN
1866,H K Gopala Krishna,44,M,IND,215,0.0877067738185081,Yelahanka,GEN
1867,Syed Nijam Nizamuddin Shah Khadri,34,M,FCI,137,0.0558875721541191,Yelahanka,GEN
1868,B.A.Basavaraja,54,M,INC,135404,53.30992070678835,K.R.Pura,GEN
1869,N.S.Nandiesha Reddy,46,M,BJP,102675,40.42418324842319,K.R.Pura,GEN
1870,D.A.Gopala,62,M,JD(S),6578,2.589824956495036,K.R.Pura,GEN
1871,NOTA,,,NOTA,2464,0.9701016559446288,K.R.Pura,GEN
1872,Gopala Gowda H N,69,M,CPM,1108,0.436230777104971,K.R.Pura,GEN
1873,Pvkn Lingaraj Urs,54,M,AAAP,1103,0.4342622266667717,K.R.Pura,GEN
1874,Rajakumar.K.T,38,M,IND,791,0.3114246793231336,K.R.Pura,GEN
1875,Venkatesasetty,72,M,IND,546,0.2149657078513665,K.R.Pura,GEN
1876,P P Appanna,48,M,CPI(ML)(L),535,0.2106348968873281,K.R.Pura,GEN
1877,S Venkatesh,55,M,IND,398,0.1566966148806664,K.R.Pura,GEN
1878,K Manjunath,45,M,IND,389,0.1531532240919076,K.R.Pura,GEN
1879,Lakshmi Ramaiah Shetty,32,M,BJC,336,0.1322865894469948,K.R.Pura,GEN
1880,B.S.Narendrababu,53,M,IND,302,0.1189004464672393,K.R.Pura,GEN
1881,Syed Taseen,29,M,AIMEP,196,0.0771671771774136,K.R.Pura,GEN
1882,S Geetha,37,F,RPSN,191,0.0751986267392143,K.R.Pura,GEN
1883,H P Manjunatha Reddy,33,M,IND,183,0.0720489460380953,K.R.Pura,GEN
1884,Parvathamma,42,F,IND,180,0.0708678157751757,K.R.Pura,GEN
1885,Syed Afzal Hussain,34,M,IND,147,0.0578753828830602,K.R.Pura,GEN
1886,Prakash M,38,M,IND,134,0.0527571517437419,K.R.Pura,GEN
1887,Ramakrishna L,43,M,RMVP,127,0.0500011811302629,K.R.Pura,GEN
1888,Dasharatha Ranappa Tegnoor,53,M,IND,115,0.0452766600785845,K.R.Pura,GEN
1889,Erudiaraj.J,45,M,IND,92,0.0362213280628676,K.R.Pura,GEN
1890,Krishna Byregowda,45,M,INC,114964,45.313331415125205,Byatarayanapura,GEN
1891,A Ravi,57,M,BJP,109293,43.07809340622524,Byatarayanapura,GEN
1892,Chandra T G,50,M,JD(S),22490,8.864486478603439,Byatarayanapura,GEN
1893,NOTA,,,NOTA,2154,0.8490041740734463,Byatarayanapura,GEN
1894,M Ramesh,42,M,IND,860,0.338971025860336,Byatarayanapura,GEN
1895,K Ramesh,49,M,IND,688,0.2711768206882688,Byatarayanapura,GEN
1896,Ezaz Pasha,53,M,ANC,556,0.2191487097422637,Byatarayanapura,GEN
1897,Ravi Padasalagi,40,M,IND,554,0.2183604050309606,Byatarayanapura,GEN
1898,D Ravikumar,43,M,IND,339,0.1336176485658766,Byatarayanapura,GEN
1899,Shaik Wasim Ahmed,34,M,BJC,304,0.1198223161180723,Byatarayanapura,GEN
1900,Jeelani Fathima,32,F,AIMEP,290,0.1143041831389505,Byatarayanapura,GEN
1901,Basavaraj Madivalar,56,M,IND,236,0.0930199559337666,Byatarayanapura,GEN
1902,J Mahendranathan,36,M,IND,206,0.08119538526422,Byatarayanapura,GEN
1903,Narendra Kumar,53,M,IND,172,0.0677942051720672,Byatarayanapura,GEN
1904,Sheshagiri K,39,M,RPSN,136,0.0536047203686112,Byatarayanapura,GEN
1905,Ramesha R,42,M,RMVP,111,0.0437509114773224,Byatarayanapura,GEN
1906,T S Prathap Kumar,37,M,IND,102,0.0402035402764584,Byatarayanapura,GEN
1907,Nazir Ahmed,39,M,IND,98,0.0386269308538522,Byatarayanapura,GEN
1908,Sayed Suhel Basha,26,M,DRAPP,80,0.0315321884521242,Byatarayanapura,GEN
1909,Abdul Khadeer,51,M,IND,76,0.029955579029518,Byatarayanapura,GEN
1910,S.T Somashekhar,60,M,INC,115273,40.13613969116137,Yeshvanthapura,GEN
1911,T N Javarayi Gowda,59,M,JD(S),104562,36.406747793388,Yeshvanthapura,GEN
1912,Jaggesh,55,M,BJP,59308,20.65005832071169,Yeshvanthapura,GEN
1913,NOTA,,,NOTA,1453,0.505910412423182,Yeshvanthapura,GEN
1914,Shashidhar C,37,M,IND,1124,0.3913580891697568,Yeshvanthapura,GEN
1915,Shambulinge Gowda,56,M,IND,1082,0.376734388328894,Yeshvanthapura,GEN
1916,Ashok B,37,M,RMVP,829,0.2886439999303633,Yeshvanthapura,GEN
1917,Venugopal M N,72,M,IND,609,0.2120436621925106,Yeshvanthapura,GEN
1918,K M Mahadeva,49,M,IND,502,0.1747880433836458,Yeshvanthapura,GEN
1919,Beeresh. N,26,M,IND,411,0.1431033582284431,Yeshvanthapura,GEN
1920,Nagaraju C R,47,M,IND,396,0.1378806079281349,Yeshvanthapura,GEN
1921,Nirmala M,45,F,CPI(ML)(L),302,0.1051513727128706,Yeshvanthapura,GEN
1922,Seetaramu G V,47,M,IND,220,0.0766003377378527,Yeshvanthapura,GEN
1923,Nagarathna,43,F,IND,214,0.0745112376177295,Yeshvanthapura,GEN
1924,B R Praveen Kumar,43,M,KPJP,177,0.061628453543636,Yeshvanthapura,GEN
1925,Chaithanya T S,43,M,IND,142,0.0494420361762504,Yeshvanthapura,GEN
1926,M U Venkateshaiah,57,M,SHS,141,0.0490938528228965,Yeshvanthapura,GEN
1927,Bhagyamma,48,F,RPSN,134,0.0466565693494194,Yeshvanthapura,GEN
1928,Sarashwathi,36,F,RCMP,119,0.0414338190491112,Yeshvanthapura,GEN
1929,H Gopalakrishna Rao,62,M,IND,113,0.039344718928988,Yeshvanthapura,GEN
1930,Murali H,32,M,BPKP,94,0.0327292352152643,Yeshvanthapura,GEN
1931,Munirathna,54,M,INC,108065,42.13947575707946,Rajarajeshwarinagar,GEN
1932,Muniraju Gowda P M,39,M,BJP,82573,32.1989814619842,Rajarajeshwarinagar,GEN
1933,G.H.Ramachandra,55,M,JD(S),60360,23.537118925621765,Rajarajeshwarinagar,GEN
1934,NOTA,,,NOTA,2724,1.0622119276572846,Rajarajeshwarinagar,GEN
1935,Huchha Venkat,39,M,IND,764,0.297918470165259,Rajarajeshwarinagar,GEN
1936,Vishwantha C R,36,M,IND,321,0.125172550946398,Rajarajeshwarinagar,GEN
1937,L Kumar,52,M,BPKP,319,0.1243926596632429,Rajarajeshwarinagar,GEN
1938,Ramakrishnaiah R,64,M,KPJP,269,0.1048953775843647,Rajarajeshwarinagar,GEN
1939,Bhupathi S,37,M,BJC,210,0.0818885847312884,Rajarajeshwarinagar,GEN
1940,Alexander Rodriguez,41,M,IND,176,0.0686304329176513,Rajarajeshwarinagar,GEN
1941,Ravi Subramaniya,51,M,IND,160,0.0623913026524102,Rajarajeshwarinagar,GEN
1942,H P Shivaprakash,51,M,SUCI,151,0.0588817918782121,Rajarajeshwarinagar,GEN
1943,G M Srinivasa,41,M,AIMEP,148,0.0577119549534794,Rajarajeshwarinagar,GEN
1944,Tejas Kumar K C,31,M,RPI,122,0.0475733682724628,Rajarajeshwarinagar,GEN
1945,Dr K A Mohan,61,M,KDC,84,0.0327554338925153,Rajarajeshwarinagar,GEN
1946,R.Manjunatha,59,M,JD(S),94044,43.48151744226369,Dasarahalli,GEN
1947,S Muniraju,59,M,BJP,83369,38.54590008553529,Dasarahalli,GEN
1948,P.N.Krishnamurthy,51,M,INC,31711,14.661673255195687,Dasarahalli,GEN
1949,NOTA,,,NOTA,2011,0.9297917100122524,Dasarahalli,GEN
1950,N.Prathap Simha,42,M,CPM,1674,0.7739787780012484,Dasarahalli,GEN
1951,Lokesh Gowda. V,45,M,IND,809,0.3740435074092054,Dasarahalli,GEN
1952,Dominic Savio G,38,M,KP,473,0.2186929283121806,Dasarahalli,GEN
1953,Dhananjaya . L . Gowda,27,M,KPJP,462,0.213607046258409,Dasarahalli,GEN
1954,Shambhulinge Gowda (Gandhi Vadi),56,M,IND,308,0.142404697505606,Dasarahalli,GEN
1955,Manjunath B.R,37,M,IND,238,0.1100399935270592,Dasarahalli,GEN
1956,M Rajanna,50,M,IND,228,0.1054164643872668,Dasarahalli,GEN
1957,Saravana . V,45,M,IND,214,0.0989435235915574,Dasarahalli,GEN
1958,Ashwini.C,26,F,IND,213,0.0984811706775782,Dasarahalli,GEN
1959,Dr. N. Nithyananda,42,M,JD(U),193,0.0892341123979933,Dasarahalli,GEN
1960,Kiran. C. H,25,M,IND,178,0.0822988186883047,Dasarahalli,GEN
1961,Nagaraju,31,M,IND,160,0.0739764662366784,Dasarahalli,GEN
1962,K. Gopalaiah,57,M,JD(S),88218,55.17763322491868,Mahalakshmi Layout,GEN
1963,N.L. Narendra Babu,56,M,BJP,47118,29.470853139854896,Mahalakshmi Layout,GEN
1964,Manjunatha H.S,28,M,INC,20496,12.819614711033276,Mahalakshmi Layout,GEN
1965,NOTA,,,NOTA,1739,1.087690768076057,Mahalakshmi Layout,GEN
1966,Raja. A,48,M,IND,497,0.3108581436077058,Mahalakshmi Layout,GEN
1967,N. Girish Gowda,40,M,NCP,482,0.3014761070803102,Mahalakshmi Layout,GEN
1968,Padma. H,42,F,JD(U),257,0.160745559169377,Mahalakshmi Layout,GEN
1969,Aswatha,29,M,RMVP,219,0.1369777332999749,Mahalakshmi Layout,GEN
1970,Govindaraju T,42,M,AIMEP,217,0.1357267950963222,Mahalakshmi Layout,GEN
1971,M. Shakunthala,47,F,AIJP,209,0.1307230422817112,Mahalakshmi Layout,GEN
1972,Manohar H. Ayyannavar,56,M,IND,171,0.1069552164123092,Mahalakshmi Layout,GEN
1973,V. Pasanna Kumar,46,M,IND,132,0.0825619214410808,Mahalakshmi Layout,GEN
1974,Sunil Kumar. V,29,M,KP,125,0.0781836377282962,Mahalakshmi Layout,GEN
1975,Dr. Ashwath Narayan.C.N.,50,M,BJP,83130,67.22193021469292,Malleshwaram,GEN
1976,Kengal Shreepadharenu,59,M,INC,29130,23.555573525249667,Malleshwaram,GEN
1977,Madhusudhan N,36,M,JD(S),7884,6.375288076658714,Malleshwaram,GEN
1978,NOTA,,,NOTA,2157,1.7442283588727614,Malleshwaram,GEN
1979,Subramanya Sharma Gouravaram,44,M,AIMEP,273,0.2207576921521853,Malleshwaram,GEN
1980,N Rajanna,49,M,IND,185,0.1495977034730926,Malleshwaram,GEN
1981,Aditya .R .A,34,M,IND,158,0.127764525128371,Malleshwaram,GEN
1982,R Venkatesh,56,M,JBJSP,157,0.1269558888933813,Malleshwaram,GEN
1983,Anand M.B.,49,M,KP,126,0.1018881656087009,Malleshwaram,GEN
1984,Krishnaiah,45,M,RMVP,106,0.0857154409089071,Malleshwaram,GEN
1985,Mandagere Ramakumar,49,M,KAP,95,0.0768204423240205,Malleshwaram,GEN
1986,Mallikarjun L S,49,M,JANSAMAP,91,0.0735858973840617,Malleshwaram,GEN
1987,Prakash K R,45,M,IND,88,0.0711599886790927,Malleshwaram,GEN
1988,P R Pradeep,45,M,IND,85,0.0687340799741236,Malleshwaram,GEN
1989,Suresh B S,46,M,INC,74453,50.75533437862158,Hebbal,GEN
1990,Y A Narayanaswamy,53,M,BJP,53313,36.3439907287477,Hebbal,GEN
1991,Hanumanthe Gowda,66,M,JD(S),14092,9.60665348694526,Hebbal,GEN
1992,NOTA,,,NOTA,1450,0.9884791055968368,Hebbal,GEN
1993,Anjan Kumar Gowda,35,M,INCP,702,0.4785602290544686,Hebbal,GEN
1994,Nagaraju,31,M,IND,356,0.2426886631672234,Hebbal,GEN
1995,Raghavendra K Thane,40,M,AAAP,325,0.221555661599291,Hebbal,GEN
1996,Jameel Ahmed,53,M,IND,294,0.2004226600313586,Hebbal,GEN
1997,Umadevi,46,F,IND,281,0.191560433567387,Hebbal,GEN
1998,D Narayana Swamy,43,M,IND,178,0.1213443315836117,Hebbal,GEN
1999,Manjunath M,40,M,RPI,136,0.0927125230077033,Hebbal,GEN
2000,Syed Kawja Wali Hydri,46,M,KPJP,129,0.0879405549117186,Hebbal,GEN
2001,Kumaresh,49,M,RPSN,80,0.0545367782398254,Hebbal,GEN
2002,Saleem Khan,33,M,FCI,77,0.052491649055832,Hebbal,GEN
2003,Narayanaswamy M,49,M,IND,76,0.0518099393278342,Hebbal,GEN
2004,B S Suresh,47,M,IND,74,0.0504465198718385,Hebbal,GEN
2005,Mohammed Ayub,43,M,IND,72,0.0490831004158429,Hebbal,GEN
2006,B M Suresha,36,M,IND,67,0.0456745517758538,Hebbal,GEN
2007,Syed Asif Bukmari,45,M,IND,65,0.0443111323198582,Hebbal,GEN
2008,Ravi Kumar A R,33,M,JANSAMAP,63,0.0429477128638625,Hebbal,GEN
2009,Dr P K Velladurai,37,M,IND,63,0.0429477128638625,Hebbal,GEN
2010,Atiya Asgar,39,F,JD(U),56,0.0381757447678778,Hebbal,GEN
2011,T Jaikumar,68,M,SHS,52,0.0354489058558865,Hebbal,GEN
2012,Isarath Jahan,51,F,KJP,48,0.0327220669438952,Hebbal,GEN
2013,Jaffer Sharief,26,M,DRAPP,44,0.029995228031904,Hebbal,GEN
2014,Dr Manjunath Nayak,40,M,ANC,39,0.0265866793919149,Hebbal,GEN
2015,N Rajanna,49,M,IND,39,0.0265866793919149,Hebbal,GEN
2016,Vinay Kumar V Nayak,32,M,IND,37,0.0252232599359192,Hebbal,GEN
2017,S Raghavan,61,M,IND,29,0.0197695821119367,Hebbal,GEN
2018,R. Akhanda Srinivasamurthy,48,M,INC,97574,77.17508225765629,Pulakeshinagar,SC
2019,B. Prasannakumar,66,M,JD(S),15948,12.61389521640091,Pulakeshinagar,SC
2020,Susheela Devaraj,64,F,BJP,9479,7.497310807390535,Pulakeshinagar,SC
2021,NOTA,,,NOTA,1402,1.1088964819033156,Pulakeshinagar,SC
2022,D.Anbarasan,54,M,IND,636,0.503037205770691,Pulakeshinagar,SC
2023,Priya,31,F,IND,324,0.2562642369020501,Pulakeshinagar,SC
2024,Siddagangaiah.R (Siddu),35,M,AAAP,301,0.2380726398380157,Pulakeshinagar,SC
2025,Raghuraman.G,36,M,RPI(A),160,0.1265502404454568,Pulakeshinagar,SC
2026,Ayyappa .K,38,M,IND,134,0.1059858263730701,Pulakeshinagar,SC
2027,Srikanth Seetharam,42,M,AIMEP,108,0.0854214123006833,Pulakeshinagar,SC
2028,Shivakumar,45,M,FCI,103,0.0814667172867628,Pulakeshinagar,SC
2029,Sunstar D. Jayaram,64,M,GAAP,102,0.0806757782839787,Pulakeshinagar,SC
2030,Gunalan. M,46,M,IND,92,0.0727663882561376,Pulakeshinagar,SC
2031,M. Lokesh,43,M,RMVP,69,0.0545747911921032,Pulakeshinagar,SC
2032,K.J George,68,M,INC,109955,61.74090773817879,Sarvagnanagar,GEN
2033,M.N.Reddy,68,M,BJP,56651,31.810142006053084,Sarvagnanagar,GEN
2034,Anwar Sharieff,57,M,JD(S),4926,2.766001650841424,Sarvagnanagar,GEN
2035,NOTA,,,NOTA,2405,1.3504332054960664,Sarvagnanagar,GEN
2036,Prithvi Reddy,48,M,AAAP,1861,1.0449713910304284,Sarvagnanagar,GEN
2037,N.D.Solomon Raju,58,M,IND,578,0.3245531778697407,Sarvagnanagar,GEN
2038,Irshad Ahmed Khan,41,M,KPJP,323,0.1813679523389727,Sarvagnanagar,GEN
2039,Radha Krishna.T,69,M,IND,279,0.1566614820513108,Sarvagnanagar,GEN
2040,Dawn Beena.S,40,F,SJPL,214,0.1201632873081739,Sarvagnanagar,GEN
2041,Kempurajan,41,M,RPSN,196,0.1100560949177667,Sarvagnanagar,GEN
2042,Mohan.H,35,M,IND,179,0.1005104132157155,Sarvagnanagar,GEN
2043,S.Syed Hidayathulla,52,M,AIMEP,171,0.0960183277088679,Sarvagnanagar,GEN
2044,Modi Saifulla,39,M,IND,148,0.083103581876681,Sarvagnanagar,GEN
2045,Shabbir Shariff,41,M,DRAPP,106,0.059520132965731,Sarvagnanagar,GEN
2046,Dr.Meer Layaq Hussain,55,M,IND,99,0.0555895581472393,Sarvagnanagar,GEN
2047,S. Raghu,48,M,BJP,58887,44.6076463325026,C.V. Raman Nagar,SC
2048,R. Sampath Raj,50,M,INC,46660,35.34553938686927,C.V. Raman Nagar,SC
2049,P. Ramesh,52,M,JD(S),20478,15.512343668330669,C.V. Raman Nagar,SC
2050,NOTA,,,NOTA,2261,1.7127360598737986,C.V. Raman Nagar,SC
2051,Mohana Dasari,34,M,AAAP,1956,1.4816947072592437,C.V. Raman Nagar,SC
2052,S.R. Jayaram,65,M,AIMEP,354,0.2681594715591882,C.V. Raman Nagar,SC
2053,I. Venkatesh,44,M,IND,310,0.2348289157721705,C.V. Raman Nagar,SC
2054,S. Raghu,42,M,IND,242,0.1833180568285976,C.V. Raman Nagar,SC
2055,Munimarappa M.,42,M,APOI,228,0.1727128799872737,C.V. Raman Nagar,SC
2056,Venkatesh .N.,35,M,IND,211,0.1598351652513805,C.V. Raman Nagar,SC
